filename,width,height,class,xmin,ymin,xmax,ymax
3971.jpg,640,480,robot,564,66,640,402
3970.jpg,640,480,robot,558,122,640,401
3970.jpg,640,480,robot,564,66,640,402
3969.jpg,640,480,robot,549,91,640,401
3969.jpg,640,480,robot,541,61,634,406
3968.jpg,640,480,robot,531,58,637,403
3967.jpg,640,480,robot,514,76,637,379
3967.jpg,640,480,robot,517,27,640,374
3966.jpg,640,480,robot,497,77,638,377
3966.jpg,640,480,robot,495,81,629,376
3965.jpg,640,480,robot,474,48,624,365
3965.jpg,640,480,robot,474,31,632,369
3964.jpg,640,480,robot,474,48,624,365
3964.jpg,640,480,robot,474,31,632,369
3963.jpg,640,480,robot,456,77,602,369
3963.jpg,640,480,robot,459,51,603,367
3962.jpg,640,480,robot,450,65,589,371
3961.jpg,640,480,robot,440,58,580,379
3960.jpg,640,480,robot,440,58,580,379
3959.jpg,640,480,robot,428,50,572,378
3958.jpg,640,480,robot,429,63,563,395
3957.jpg,640,480,robot,423,71,557,392
3956.jpg,640,480,robot,423,68,554,395
3955.jpg,640,480,robot,423,68,554,395
3954.jpg,640,480,robot,419,76,553,386
3953.jpg,640,480,robot,418,54,554,384
3952.jpg,640,480,robot,409,78,549,385
3951.jpg,640,480,robot,411,80,550,385
3950.jpg,640,480,robot,414,77,549,384
3949.jpg,640,480,robot,414,77,549,384
3948.jpg,640,480,robot,420,66,551,373
3947.jpg,640,480,robot,416,54,557,382
3946.jpg,640,480,robot,412,79,549,379
3945.jpg,640,480,robot,412,79,549,379
3944.jpg,640,480,robot,411,78,550,385
3943.jpg,640,480,robot,409,80,552,383
3942.jpg,640,480,robot,413,60,548,377
3941.jpg,640,480,robot,413,66,547,372
3940.jpg,640,480,robot,413,66,547,372
3939.jpg,640,480,robot,404,76,551,379
3938.jpg,640,480,robot,406,75,550,380
3937.jpg,640,480,robot,404,77,543,381
3936.jpg,640,480,robot,405,77,549,380
3935.jpg,640,480,robot,402,79,544,380
3934.jpg,640,480,robot,402,79,544,380
3933.jpg,640,480,robot,405,79,545,381
3932.jpg,640,480,robot,405,79,544,381
3931.jpg,640,480,robot,401,75,541,387
3930.jpg,640,480,robot,401,75,541,387
3929.jpg,640,480,robot,398,78,530,382
3928.jpg,640,480,robot,396,45,531,384
3927.jpg,640,480,robot,395,55,532,371
3926.jpg,640,480,robot,392,52,528,375
3925.jpg,640,480,robot,392,52,528,375
3924.jpg,640,480,robot,382,57,526,377
3923.jpg,640,480,robot,382,47,502,387
3923.jpg,640,480,robot,379,72,514,384
3922.jpg,640,480,robot,368,50,499,381
3921.jpg,640,480,robot,353,63,489,372
3920.jpg,640,480,robot,343,59,476,372
3919.jpg,640,480,robot,343,59,476,372
3918.jpg,640,480,robot,325,49,468,381
3917.jpg,640,480,robot,326,41,456,387
3917.jpg,640,480,robot,323,53,460,383
3916.jpg,640,480,robot,327,45,457,378
3915.jpg,640,480,robot,327,45,457,378
3914.jpg,640,480,robot,328,48,469,376
3913.jpg,640,480,robot,337,56,475,376
3912.jpg,640,480,robot,343,53,482,378
3911.jpg,640,480,robot,353,51,488,382
3910.jpg,640,480,robot,353,51,488,382
3909.jpg,640,480,robot,359,72,494,389
3908.jpg,640,480,robot,372,60,507,407
3907.jpg,640,480,robot,378,81,520,401
3906.jpg,640,480,robot,375,85,516,411
3905.jpg,640,480,robot,370,84,504,407
3904.jpg,640,480,robot,370,84,504,407
3903.jpg,640,480,robot,359,88,492,402
3902.jpg,640,480,robot,349,67,488,404
3901.jpg,640,480,robot,349,56,484,412
3900.jpg,640,480,robot,349,56,484,412
3899.jpg,640,480,robot,343,65,480,403
3898.jpg,640,480,robot,332,68,474,402
3897.jpg,640,480,robot,330,85,461,405
3896.jpg,640,480,robot,326,89,450,406
3895.jpg,640,480,robot,326,89,450,406
3894.jpg,640,480,robot,318,89,445,411
3893.jpg,640,480,robot,313,93,446,411
3892.jpg,640,480,robot,313,95,446,408
3891.jpg,640,480,robot,317,92,448,410
3890.jpg,640,480,robot,324,86,452,417
3889.jpg,640,480,robot,324,86,452,417
3888.jpg,640,480,robot,326,85,454,419
3887.jpg,640,480,robot,331,85,459,417
3776.jpg,640,480,robot,57,57,262,409
3775.jpg,640,480,robot,57,57,262,409
3774.jpg,640,480,robot,76,50,274,416
3773.jpg,640,480,robot,106,37,299,391
3772.jpg,640,480,robot,119,33,311,396
3771.jpg,640,480,robot,134,31,334,392
3770.jpg,640,480,robot,134,31,334,392
3769.jpg,640,480,robot,153,43,349,384
3768.jpg,640,480,robot,170,73,350,400
3767.jpg,640,480,robot,189,64,366,413
3766.jpg,640,480,robot,221,35,392,400
3765.jpg,640,480,robot,221,35,392,400
3764.jpg,640,480,robot,244,28,412,400
3763.jpg,640,480,robot,261,44,435,390
3762.jpg,640,480,robot,259,62,441,407
3761.jpg,640,480,robot,257,65,444,406
3760.jpg,640,480,robot,257,65,444,406
3759.jpg,640,480,robot,255,46,443,394
3758.jpg,640,480,robot,255,45,450,387
3757.jpg,640,480,robot,265,37,448,399
3756.jpg,640,480,robot,266,39,449,397
3755.jpg,640,480,robot,266,39,449,397
3754.jpg,640,480,robot,265,39,449,396
3753.jpg,640,480,robot,262,50,443,389
3752.jpg,640,480,robot,260,54,444,386
3751.jpg,640,480,robot,262,53,444,388
3750.jpg,640,480,robot,262,53,444,388
3749.jpg,640,480,robot,266,58,443,383
3748.jpg,640,480,robot,272,70,446,413
3747.jpg,640,480,robot,278,73,450,418
3746.jpg,640,480,robot,285,73,454,426
3745.jpg,640,480,robot,285,73,454,426
3744.jpg,640,480,robot,293,69,458,432
3743.jpg,640,480,robot,297,70,457,435
3742.jpg,640,480,robot,297,67,459,433
3741.jpg,640,480,robot,300,69,458,433
3740.jpg,640,480,robot,300,69,458,433
3739.jpg,640,480,robot,305,68,462,431
3738.jpg,640,480,robot,306,65,464,431
3737.jpg,640,480,robot,305,69,465,429
3736.jpg,640,480,robot,307,67,470,435
3735.jpg,640,480,robot,307,67,470,435
3734.jpg,640,480,robot,310,68,471,435
3733.jpg,640,480,robot,308,70,471,436
3732.jpg,640,480,robot,318,75,479,434
3731.jpg,640,480,robot,307,76,469,435
3730.jpg,640,480,robot,307,76,469,435
3729.jpg,640,480,robot,309,98,465,446
3728.jpg,640,480,robot,306,98,466,451
3727.jpg,640,480,robot,308,99,467,453
3726.jpg,640,480,robot,308,106,470,456
3725.jpg,640,480,robot,314,110,480,459
3724.jpg,640,480,robot,314,110,480,459
3723.jpg,640,480,robot,316,108,479,463
3722.jpg,640,480,robot,311,109,470,458
3721.jpg,640,480,robot,311,100,467,459
3720.jpg,640,480,robot,311,100,467,459
3719.jpg,640,480,robot,311,96,463,454
3718.jpg,640,480,robot,308,98,460,447
3717.jpg,640,480,robot,304,79,454,432
3716.jpg,640,480,robot,304,78,455,432
3715.jpg,640,480,robot,304,78,455,432
3714.jpg,640,480,robot,302,78,451,434
3713.jpg,640,480,robot,300,80,448,433
3712.jpg,640,480,robot,293,81,441,433
3711.jpg,640,480,robot,281,75,436,434
3710.jpg,640,480,robot,274,77,428,429
3709.jpg,640,480,robot,274,77,428,429
3708.jpg,640,480,robot,270,75,426,422
3707.jpg,640,480,robot,266,66,415,428
3706.jpg,640,480,robot,262,68,413,430
3705.jpg,640,480,robot,262,68,413,430
3704.jpg,640,480,robot,261,70,411,428
3703.jpg,640,480,robot,260,69,410,429
3702.jpg,640,480,robot,259,69,410,429
3701.jpg,640,480,robot,259,69,410,428
3700.jpg,640,480,robot,259,69,410,428
3699.jpg,640,480,robot,255,71,407,423
3698.jpg,640,480,robot,252,71,404,423
3697.jpg,640,480,robot,251,70,402,420
3696.jpg,640,480,robot,248,67,397,413
3695.jpg,640,480,robot,247,67,396,410
3694.jpg,640,480,robot,247,67,396,410
3693.jpg,640,480,robot,247,68,396,407
3692.jpg,640,480,robot,242,66,394,411
3691.jpg,640,480,robot,235,71,389,411
3690.jpg,640,480,robot,235,71,389,411
3689.jpg,640,480,robot,227,73,386,406
3688.jpg,640,480,robot,220,71,383,406
3687.jpg,640,480,robot,220,46,378,391
3686.jpg,640,480,robot,213,21,366,414
3685.jpg,640,480,robot,213,21,366,414
3684.jpg,640,480,robot,211,28,364,410
3683.jpg,640,480,robot,215,20,366,417
3682.jpg,640,480,robot,223,44,378,392
3681.jpg,640,480,robot,228,63,385,413
3680.jpg,640,480,robot,242,35,393,403
3679.jpg,640,480,robot,242,35,393,403
3678.jpg,640,480,robot,254,33,403,404
3677.jpg,640,480,robot,268,22,410,414
3676.jpg,640,480,robot,277,47,426,391
3675.jpg,640,480,robot,277,47,426,391
3674.jpg,640,480,robot,275,67,437,412
3673.jpg,640,480,robot,291,67,447,418
3672.jpg,640,480,robot,303,64,455,420
3671.jpg,640,480,robot,308,62,459,422
3670.jpg,640,480,robot,308,62,459,422
3669.jpg,640,480,robot,308,59,462,417
3668.jpg,640,480,robot,312,28,464,408
3667.jpg,640,480,robot,314,32,464,405
3666.jpg,640,480,robot,315,29,464,410
3665.jpg,640,480,robot,315,30,465,409
3664.jpg,640,480,robot,315,30,465,409
3663.jpg,640,480,robot,317,31,465,407
3662.jpg,640,480,robot,319,42,475,395
3661.jpg,640,480,robot,325,42,474,395
3660.jpg,640,480,robot,325,42,474,395
3659.jpg,640,480,robot,327,42,477,395
3658.jpg,640,480,robot,327,43,480,394
3657.jpg,640,480,robot,328,43,485,393
3656.jpg,640,480,robot,325,41,486,392
3655.jpg,640,480,robot,325,41,486,392
3654.jpg,640,480,robot,321,42,486,391
3653.jpg,640,480,robot,315,37,481,395
3652.jpg,640,480,robot,310,28,471,403
3651.jpg,640,480,robot,311,27,469,407
3650.jpg,640,480,robot,310,34,467,402
3649.jpg,640,480,robot,310,34,467,402
3648.jpg,640,480,robot,306,69,469,408
3647.jpg,640,480,robot,306,66,469,414
3646.jpg,640,480,robot,305,68,469,425
3645.jpg,640,480,robot,305,68,469,425
3644.jpg,640,480,robot,303,71,468,427
3643.jpg,640,480,robot,303,72,468,431
3642.jpg,640,480,robot,303,71,470,429
3641.jpg,640,480,robot,303,69,475,433
3640.jpg,640,480,robot,303,69,475,433
3639.jpg,640,480,robot,302,78,479,428
3638.jpg,640,480,robot,301,76,493,427
3637.jpg,640,480,robot,302,77,493,424
3636.jpg,640,480,robot,304,72,497,424
3635.jpg,640,480,robot,307,69,497,425
3634.jpg,640,480,robot,307,69,497,425
3633.jpg,640,480,robot,308,69,497,427
3632.jpg,640,480,robot,310,64,500,425
3631.jpg,640,480,robot,312,59,500,423
3630.jpg,640,480,robot,312,59,500,423
3629.jpg,640,480,robot,309,56,501,419
3628.jpg,640,480,robot,311,54,505,419
3627.jpg,640,480,robot,311,55,507,421
3626.jpg,640,480,robot,315,56,510,423
3625.jpg,640,480,robot,315,56,510,423
3624.jpg,640,480,robot,319,54,512,427
3623.jpg,640,480,robot,321,54,515,428
3622.jpg,640,480,robot,319,59,514,428
3621.jpg,640,480,robot,318,66,512,426
3620.jpg,640,480,robot,317,73,511,423
3619.jpg,640,480,robot,317,73,511,423
3618.jpg,640,480,robot,322,75,517,423
3617.jpg,640,480,robot,326,77,523,424
3616.jpg,640,480,robot,328,74,529,430
3615.jpg,640,480,robot,328,74,529,430
3614.jpg,640,480,robot,330,82,535,454
3613.jpg,640,480,robot,333,83,540,456
3612.jpg,640,480,robot,337,81,544,460
3611.jpg,640,480,robot,347,79,546,427
3610.jpg,640,480,robot,347,79,546,427
3609.jpg,640,480,robot,351,75,547,427
3608.jpg,640,480,robot,354,72,551,430
3608.jpg,640,480,robot,351,82,553,454
3607.jpg,640,480,robot,359,67,557,434
3607.jpg,640,480,robot,357,77,557,458
3606.jpg,640,480,robot,371,67,567,437
3606.jpg,640,480,robot,364,73,566,461
3605.jpg,640,480,robot,374,74,578,462
3604.jpg,640,480,robot,374,74,578,462
3603.jpg,640,480,robot,382,68,585,472
3602.jpg,640,480,robot,386,70,590,471
3601.jpg,640,480,robot,389,65,589,477
3600.jpg,640,480,robot,389,65,589,477
3599.jpg,640,480,robot,393,55,599,435
3598.jpg,640,480,robot,394,55,600,434
3597.jpg,640,480,robot,392,51,603,435
3596.jpg,640,480,robot,391,55,604,432
3595.jpg,640,480,robot,391,55,604,432
3594.jpg,640,480,robot,394,60,602,429
3593.jpg,640,480,robot,395,60,601,428
3592.jpg,640,480,robot,394,58,600,429
3591.jpg,640,480,robot,392,56,601,431
3590.jpg,640,480,robot,391,56,602,432
3589.jpg,640,480,robot,391,56,602,432
3588.jpg,640,480,robot,392,60,601,430
3587.jpg,640,480,robot,392,57,598,436
3586.jpg,640,480,robot,389,47,591,449
3585.jpg,640,480,robot,389,47,591,449
3584.jpg,640,480,robot,389,54,590,446
3583.jpg,640,480,robot,386,54,591,444
3582.jpg,640,480,robot,384,48,591,446
3581.jpg,640,480,robot,384,50,590,444
3580.jpg,640,480,robot,384,50,590,444
3579.jpg,640,480,robot,385,52,591,443
3578.jpg,640,480,robot,386,50,591,445
3577.jpg,640,480,robot,387,47,593,448
3576.jpg,640,480,robot,392,54,597,439
3575.jpg,640,480,robot,395,55,598,437
3574.jpg,640,480,robot,395,55,598,437
3573.jpg,640,480,robot,394,51,601,437
3572.jpg,640,480,robot,387,38,593,443
3571.jpg,640,480,robot,386,35,588,440
3570.jpg,640,480,robot,386,35,588,440
3569.jpg,640,480,robot,376,42,581,430
3568.jpg,640,480,robot,369,92,570,449
3568.jpg,640,480,robot,364,41,573,392
3567.jpg,640,480,robot,348,41,558,433
3567.jpg,640,480,robot,345,39,557,392
3566.jpg,640,480,robot,331,40,540,438
3566.jpg,640,480,robot,329,33,544,396
3565.jpg,640,480,robot,331,40,540,438
3565.jpg,640,480,robot,329,33,544,396
3564.jpg,640,480,robot,309,48,520,428
3563.jpg,640,480,robot,287,42,493,435
3562.jpg,640,480,robot,264,58,466,432
3561.jpg,640,480,robot,249,65,448,436
3886.jpg,640,480,robot,331,85,467,418
3885.jpg,640,480,robot,331,85,467,418
3884.jpg,640,480,robot,342,95,473,437
3883.jpg,640,480,robot,349,94,476,438
3882.jpg,640,480,robot,350,97,480,433
3881.jpg,640,480,robot,354,86,487,420
3880.jpg,640,480,robot,354,86,487,420
3879.jpg,640,480,robot,358,84,491,423
3878.jpg,640,480,robot,358,81,496,424
3877.jpg,640,480,robot,365,76,501,436
3876.jpg,640,480,robot,365,74,503,438
3875.jpg,640,480,robot,365,74,503,438
3874.jpg,640,480,robot,363,76,505,435
3873.jpg,640,480,robot,364,94,506,445
3872.jpg,640,480,robot,358,96,505,443
3871.jpg,640,480,robot,354,94,502,445
3870.jpg,640,480,robot,354,94,502,445
3869.jpg,640,480,robot,350,91,495,446
3868.jpg,640,480,robot,351,92,498,448
3867.jpg,640,480,robot,348,89,499,455
3866.jpg,640,480,robot,347,89,499,459
3865.jpg,640,480,robot,347,89,499,459
3864.jpg,640,480,robot,347,91,499,458
3863.jpg,640,480,robot,348,92,498,458
3862.jpg,640,480,robot,344,90,495,459
3861.jpg,640,480,robot,339,86,491,462
3861.jpg,640,480,robot,339,75,493,437
3860.jpg,640,480,robot,339,86,491,462
3860.jpg,640,480,robot,339,75,493,437
3859.jpg,640,480,robot,321,82,504,450
3859.jpg,640,480,robot,335,68,490,440
3858.jpg,640,480,robot,319,82,501,450
3858.jpg,640,480,robot,333,73,487,437
3857.jpg,640,480,robot,337,79,491,433
3856.jpg,640,480,robot,339,74,496,436
3855.jpg,640,480,robot,339,74,496,436
3854.jpg,640,480,robot,340,86,494,458
3853.jpg,640,480,robot,342,87,497,459
3852.jpg,640,480,robot,343,85,499,462
3851.jpg,640,480,robot,343,87,502,464
3850.jpg,640,480,robot,343,87,502,464
3849.jpg,640,480,robot,338,86,499,465
3848.jpg,640,480,robot,335,84,496,470
3847.jpg,640,480,robot,311,85,504,460
3846.jpg,640,480,robot,305,81,498,465
3845.jpg,640,480,robot,305,81,498,465
3844.jpg,640,480,robot,299,77,496,467
3843.jpg,640,480,robot,290,74,488,466
3842.jpg,640,480,robot,287,75,482,463
3841.jpg,640,480,robot,282,69,477,433
3840.jpg,640,480,robot,282,69,477,433
3839.jpg,640,480,robot,279,67,471,434
3838.jpg,640,480,robot,275,65,465,437
3837.jpg,640,480,robot,270,64,460,438
3836.jpg,640,480,robot,266,62,459,437
3835.jpg,640,480,robot,266,62,459,437
3834.jpg,640,480,robot,260,63,451,434
3833.jpg,640,480,robot,256,61,447,432
3832.jpg,640,480,robot,253,58,446,433
3831.jpg,640,480,robot,253,57,442,436
3830.jpg,640,480,robot,253,57,442,436
3829.jpg,640,480,robot,241,61,442,438
3828.jpg,640,480,robot,230,74,439,464
3827.jpg,640,480,robot,221,81,422,455
3827.jpg,640,480,robot,230,64,408,443
3826.jpg,640,480,robot,219,86,414,450
3826.jpg,640,480,robot,228,66,402,442
3825.jpg,640,480,robot,219,86,414,450
3825.jpg,640,480,robot,228,66,402,442
3824.jpg,640,480,robot,211,67,409,442
3823.jpg,640,480,robot,208,64,401,444
3822.jpg,640,480,robot,206,88,401,453
3821.jpg,640,480,robot,197,93,402,450
3820.jpg,640,480,robot,197,93,402,450
3819.jpg,640,480,robot,197,91,399,454
3818.jpg,640,480,robot,200,92,397,457
3817.jpg,640,480,robot,190,87,397,464
3816.jpg,640,480,robot,186,87,398,467
3815.jpg,640,480,robot,186,87,398,467
3814.jpg,640,480,robot,183,90,394,466
3813.jpg,640,480,robot,184,89,387,470
3812.jpg,640,480,robot,181,91,382,471
3811.jpg,640,480,robot,177,89,374,465
3810.jpg,640,480,robot,177,89,374,465
3809.jpg,640,480,robot,175,89,365,464
3808.jpg,640,480,robot,172,90,362,463
3807.jpg,640,480,robot,159,96,354,457
3806.jpg,640,480,robot,139,77,346,469
3805.jpg,640,480,robot,139,77,346,469
3804.jpg,640,480,robot,139,86,332,462
3803.jpg,640,480,robot,131,87,324,461
3802.jpg,640,480,robot,118,83,318,462
3801.jpg,640,480,robot,105,85,310,462
3800.jpg,640,480,robot,105,85,310,462
3799.jpg,640,480,robot,97,84,306,463
3798.jpg,640,480,robot,97,41,290,453
3797.jpg,640,480,robot,102,54,300,440
3796.jpg,640,480,robot,101,60,300,433
3795.jpg,640,480,robot,101,60,300,433
3794.jpg,640,480,robot,96,44,290,448
3793.jpg,640,480,robot,91,58,288,438
3792.jpg,640,480,robot,83,70,278,430
3791.jpg,640,480,robot,81,64,271,436
3790.jpg,640,480,robot,81,64,271,436
3789.jpg,640,480,robot,77,69,269,431
3788.jpg,640,480,robot,88,92,257,457
3787.jpg,640,480,robot,78,58,271,435
3786.jpg,640,480,robot,67,62,264,427
3785.jpg,640,480,robot,67,62,264,427
3784.jpg,640,480,robot,68,66,259,431
3783.jpg,640,480,robot,81,66,255,430
3782.jpg,640,480,robot,61,63,264,415
3781.jpg,640,480,robot,41,61,265,421
3780.jpg,640,480,robot,41,61,265,421
3779.jpg,640,480,robot,46,50,241,424
3778.jpg,640,480,robot,45,49,242,424
3777.jpg,640,480,robot,44,54,240,419
3442.jpg,640,480,robot,0,148,71,480
3441.jpg,640,480,robot,0,148,71,480
3432.jpg,640,480,robot,1,111,118,480
3431.jpg,640,480,robot,1,111,118,480
3430.jpg,640,480,robot,0,73,146,480
3429.jpg,640,480,robot,0,73,146,480
3428.jpg,640,480,robot,3,53,149,480
3427.jpg,640,480,robot,3,53,149,480
3426.jpg,640,480,robot,1,34,163,454
3425.jpg,640,480,robot,1,34,163,454
3424.jpg,640,480,robot,7,27,166,459
3423.jpg,640,480,robot,7,27,166,459
3422.jpg,640,480,robot,10,17,198,460
3421.jpg,640,480,robot,10,17,198,460
3420.jpg,640,480,robot,7,15,209,465
3419.jpg,640,480,robot,7,15,209,465
3418.jpg,640,480,robot,8,51,213,480
3417.jpg,640,480,robot,6,50,218,480
3416.jpg,640,480,robot,6,49,229,480
3415.jpg,640,480,robot,6,49,229,480
3414.jpg,640,480,robot,6,62,235,480
3413.jpg,640,480,robot,8,74,244,480
3412.jpg,640,480,robot,12,67,264,478
3411.jpg,640,480,robot,13,60,269,480
3410.jpg,640,480,robot,17,56,270,480
3409.jpg,640,480,robot,17,56,270,480
3408.jpg,640,480,robot,15,66,299,478
3407.jpg,640,480,robot,40,69,299,477
3406.jpg,640,480,robot,53,65,308,480
3405.jpg,640,480,robot,53,65,308,480
3404.jpg,640,480,robot,56,61,319,480
3403.jpg,640,480,robot,76,56,309,480
3402.jpg,640,480,robot,94,72,325,480
3401.jpg,640,480,robot,101,76,331,479
3400.jpg,640,480,robot,101,76,331,479
3399.jpg,640,480,robot,113,74,338,480
3398.jpg,640,480,robot,130,79,344,476
3397.jpg,640,480,robot,140,85,358,465
3397.jpg,640,480,robot,142,41,345,446
3396.jpg,640,480,robot,150,85,357,462
3396.jpg,640,480,robot,146,37,360,442
3395.jpg,640,480,robot,153,34,363,438
3394.jpg,640,480,robot,153,34,363,438
3393.jpg,640,480,robot,165,47,367,423
3392.jpg,640,480,robot,175,51,376,415
3391.jpg,640,480,robot,184,46,384,418
3390.jpg,640,480,robot,184,46,384,418
3389.jpg,640,480,robot,186,36,392,426
3388.jpg,640,480,robot,196,55,406,406
3387.jpg,640,480,robot,219,52,396,381
3386.jpg,640,480,robot,223,53,398,378
3385.jpg,640,480,robot,223,53,398,378
3384.jpg,640,480,robot,228,56,402,375
3383.jpg,640,480,robot,234,59,406,371
3382.jpg,640,480,robot,238,60,406,370
3381.jpg,640,480,robot,240,65,405,368
3380.jpg,640,480,robot,243,66,402,369
3379.jpg,640,480,robot,243,66,402,369
3378.jpg,640,480,robot,251,61,394,367
3377.jpg,640,480,robot,254,65,390,365
3376.jpg,640,480,robot,257,66,387,365
3375.jpg,640,480,robot,257,66,387,365
3374.jpg,640,480,robot,260,68,385,364
3373.jpg,640,480,robot,265,66,382,366
3372.jpg,640,480,robot,266,63,382,368
3371.jpg,640,480,robot,269,66,381,367
3370.jpg,640,480,robot,269,66,381,367
3369.jpg,640,480,robot,271,70,384,365
3368.jpg,640,480,robot,272,67,384,366
3367.jpg,640,480,robot,275,64,386,369
3366.jpg,640,480,robot,277,68,385,366
3365.jpg,640,480,robot,278,69,386,365
3364.jpg,640,480,robot,278,69,386,365
3363.jpg,640,480,robot,279,77,387,374
3362.jpg,640,480,robot,280,68,387,366
3361.jpg,640,480,robot,279,67,386,366
3360.jpg,640,480,robot,279,67,386,366
3359.jpg,640,480,robot,279,68,386,366
3358.jpg,640,480,robot,278,69,386,365
3357.jpg,640,480,robot,278,68,385,366
3356.jpg,640,480,robot,277,66,385,367
3355.jpg,640,480,robot,277,66,385,367
3354.jpg,640,480,robot,276,65,387,368
3353.jpg,640,480,robot,275,63,387,369
3352.jpg,640,480,robot,275,63,385,369
3351.jpg,640,480,robot,276,64,384,369
3350.jpg,640,480,robot,276,64,384,369
3349.jpg,640,480,robot,276,64,383,369
3348.jpg,640,480,robot,276,64,382,369
3347.jpg,640,480,robot,276,65,381,368
3346.jpg,640,480,robot,276,64,382,369
3345.jpg,640,480,robot,276,64,382,369
3344.jpg,640,480,robot,276,62,383,370
3343.jpg,640,480,robot,276,62,382,369
3342.jpg,640,480,robot,276,61,383,370
3341.jpg,640,480,robot,276,62,383,370
3340.jpg,640,480,robot,276,62,383,370
3339.jpg,640,480,robot,276,62,382,370
3338.jpg,640,480,robot,277,64,382,368
3337.jpg,640,480,robot,277,64,382,368
3336.jpg,640,480,robot,277,63,382,369
3335.jpg,640,480,robot,277,63,382,369
3334.jpg,640,480,robot,276,62,382,369
3333.jpg,640,480,robot,276,62,382,369
3332.jpg,640,480,robot,276,62,382,369
3331.jpg,640,480,robot,276,63,382,369
3330.jpg,640,480,robot,276,63,382,369
3329.jpg,640,480,robot,278,69,380,366
3328.jpg,640,480,robot,278,74,384,375
3327.jpg,640,480,robot,278,72,379,365
3326.jpg,640,480,robot,276,65,379,368
3325.jpg,640,480,robot,276,65,379,368
3324.jpg,640,480,robot,274,61,380,368
3323.jpg,640,480,robot,271,53,382,370
3322.jpg,640,480,robot,272,53,382,370
3321.jpg,640,480,robot,273,58,381,368
3320.jpg,640,480,robot,273,58,381,368
3319.jpg,640,480,robot,275,69,379,364
3318.jpg,640,480,robot,279,73,382,379
3317.jpg,640,480,robot,278,75,382,384
3316.jpg,640,480,robot,278,77,381,391
3315.jpg,640,480,robot,278,77,381,391
3314.jpg,640,480,robot,273,101,384,396
3313.jpg,640,480,robot,277,104,382,396
3312.jpg,640,480,robot,276,101,382,400
3311.jpg,640,480,robot,276,103,383,399
3310.jpg,640,480,robot,276,103,383,399
3309.jpg,640,480,robot,272,103,384,397
3292.jpg,640,480,robot,286,69,390,367
3291.jpg,640,480,robot,286,63,393,369
3290.jpg,640,480,robot,286,63,393,369
3289.jpg,640,480,robot,287,68,392,366
3288.jpg,640,480,robot,292,62,401,370
3287.jpg,640,480,robot,304,71,406,377
3286.jpg,640,480,robot,308,74,408,385
3560.jpg,640,480,robot,228,87,433,465
3559.jpg,640,480,robot,228,87,433,465
3558.jpg,640,480,robot,195,91,407,468
3557.jpg,640,480,robot,173,97,388,474
3556.jpg,640,480,robot,155,101,370,472
3555.jpg,640,480,robot,155,101,370,472
3554.jpg,640,480,robot,146,110,358,466
3553.jpg,640,480,robot,135,113,351,470
3552.jpg,640,480,robot,122,108,343,471
3551.jpg,640,480,robot,106,109,332,470
3550.jpg,640,480,robot,106,109,332,470
3549.jpg,640,480,robot,97,109,322,469
3548.jpg,640,480,robot,87,111,313,468
3547.jpg,640,480,robot,72,110,301,470
3546.jpg,640,480,robot,43,116,269,480
3545.jpg,640,480,robot,43,116,269,480
3544.jpg,640,480,robot,11,109,225,480
3543.jpg,640,480,robot,11,109,225,480
3542.jpg,640,480,robot,0,98,191,480
3541.jpg,640,480,robot,0,98,191,480
3540.jpg,640,480,robot,3,118,156,480
3539.jpg,640,480,robot,3,118,156,480
3538.jpg,640,480,robot,2,104,142,480
3537.jpg,640,480,robot,2,104,142,480
3285.jpg,640,480,robot,308,74,408,385
3284.jpg,640,480,robot,309,80,415,388
3283.jpg,640,480,robot,313,97,415,400
3282.jpg,640,480,robot,310,91,414,407
3281.jpg,640,480,robot,302,80,415,414
3280.jpg,640,480,robot,302,80,415,414
3279.jpg,640,480,robot,301,78,414,412
3278.jpg,640,480,robot,301,78,412,413
3277.jpg,640,480,robot,304,69,417,401
3276.jpg,640,480,robot,306,63,421,407
3275.jpg,640,480,robot,306,63,421,407
3274.jpg,640,480,robot,310,62,419,410
3273.jpg,640,480,robot,305,68,426,422
3272.jpg,640,480,robot,320,81,427,411
3271.jpg,640,480,robot,316,71,434,421
3270.jpg,640,480,robot,316,71,434,421
3269.jpg,640,480,robot,322,63,443,432
3268.jpg,640,480,robot,331,40,446,453
3267.jpg,640,480,robot,332,38,449,455
3266.jpg,640,480,robot,331,37,448,456
3265.jpg,640,480,robot,331,37,448,456
3264.jpg,640,480,robot,332,60,448,405
3263.jpg,640,480,robot,331,42,449,420
3262.jpg,640,480,robot,333,30,443,428
3261.jpg,640,480,robot,330,32,441,425
3260.jpg,640,480,robot,330,32,441,425
3259.jpg,640,480,robot,323,42,438,417
3258.jpg,640,480,robot,318,44,432,416
3257.jpg,640,480,robot,300,36,433,427
3256.jpg,640,480,robot,300,40,422,422
3255.jpg,640,480,robot,300,40,422,422
3254.jpg,640,480,robot,287,44,417,418
3253.jpg,640,480,robot,270,40,415,421
3252.jpg,640,480,robot,270,42,403,417
3251.jpg,640,480,robot,262,44,395,413
3250.jpg,640,480,robot,262,44,395,413
3249.jpg,640,480,robot,250,64,404,377
3248.jpg,640,480,robot,244,35,387,429
3247.jpg,640,480,robot,233,80,390,420
3246.jpg,640,480,robot,230,94,380,418
3245.jpg,640,480,robot,230,94,380,418
3244.jpg,640,480,robot,224,93,377,420
